startDate,scenario,date,region,overshoot,grp
1960,BAU,2045,India,-182577517.12928617,1.5C
1960,BAU,2045,Sub-Sah. Africa,-180393550.83177313,1.5C
1960,BAU,2046,Rest of global South,-217982498.4445827,1.5C
1960,BAU,2046,Sub-Sah. Africa,-179643242.93455467,1.5C
1960,BAU,2046,India,-178610005.74099082,1.5C
1960,BAU,2047,Rest of global South,-213271383.5296304,1.5C
1960,BAU,2047,Sub-Sah. Africa,-178882207.50576887,1.5C
1960,BAU,2047,India,-174574807.68943775,1.5C
1960,BAU,2048,Rest of global South,-208606343.94569477,1.5C
1960,BAU,2048,Sub-Sah. Africa,-178110443.57535163,1.5C
1960,BAU,2048,India,-170471922.97462702,1.5C
1960,BAU,2049,Rest of global South,-203922577.40619978,1.5C
1960,BAU,2049,Sub-Sah. Africa,-177327951.19563034,1.5C
1960,BAU,2049,India,-166301351.5965586,1.5C
1960,BAU,2050,Rest of global South,-199183430.31026447,1.5C
1960,BAU,2050,Sub-Sah. Africa,-176534731.02448577,1.5C
1960,BAU,2050,India,-162063093.55523247,1.5C
1960,Converge15C,2050,Global North undershoot,-1.4260876923799515e-9,1.5C
1960,Converge15C,2050,Rest of global South,-3.4924596548080444e-10,1.5C
1960,Converge15C,2050,Sub-Sah. Africa,0,1.5C
1960,Historical,1960,Rest of global South,-583664965.0012567,1.5C
1960,Historical,1960,China,-343161666.0681648,1.5C
1960,Historical,1960,India,-309734976.84881425,1.5C
1960,Historical,1960,Global North undershoot,-303838204.4009156,1.5C
1960,Historical,1960,Sub-Sah. Africa,-220765986.3802532,1.5C
1960,Historical,1961,Rest of global South,-582439951.1912568,1.5C
1960,Historical,1961,China,-342569666.0681648,1.5C
1960,Historical,1961,India,-309594976.84881425,1.5C
1960,Historical,1961,Global North undershoot,-296268772.7009156,1.5C
1960,Historical,1961,Sub-Sah. Africa,-220612420.9102532,1.5C
1960,Historical,1962,Rest of global South,-581149110.5132567,1.5C
1960,Historical,1962,China,-342094666.0681648,1.5C
1960,Historical,1962,India,-309441976.84881425,1.5C
1960,Historical,1962,Global North undershoot,-288322336.7009156,1.5C
1960,Historical,1962,Sub-Sah. Africa,-220454491.1802532,1.5C
1960,Historical,1963,Rest of global South,-579774201.6132567,1.5C
1960,Historical,1963,China,-341623666.0681648,1.5C
1960,Historical,1963,India,-309277976.84881425,1.5C
1960,Historical,1963,Global North undershoot,-279891440.7009156,1.5C
1960,Historical,1963,Sub-Sah. Africa,-220290532.5302532,1.5C
1960,Historical,1964,Rest of global South,-578321286.2132567,1.5C
1960,Historical,1964,China,-341150666.0681648,1.5C
1960,Historical,1964,India,-309117976.84881425,1.5C
1960,Historical,1964,Global North undershoot,-271046998.7009156,1.5C
1960,Historical,1964,Sub-Sah. Africa,-220111738.26025322,1.5C
1960,Historical,1965,Rest of global South,-576785856.0132567,1.5C
1960,Historical,1965,China,-340634666.0681648,1.5C
1960,Historical,1965,India,-308942976.84881425,1.5C
1960,Historical,1965,Global North undershoot,-261852209.7009156,1.5C
1960,Historical,1965,Sub-Sah. Africa,-219915455.4402532,1.5C
1960,Historical,1966,Rest of global South,-575128734.0132567,1.5C
1960,Historical,1966,China,-340066666.0681648,1.5C
1960,Historical,1966,India,-308761976.84881425,1.5C
1960,Historical,1966,Global North undershoot,-252292766.7009156,1.5C
1960,Historical,1966,Sub-Sah. Africa,-219711999.2702532,1.5C
1960,Historical,1967,Rest of global South,-573421460.0132567,1.5C
1960,Historical,1967,China,-339593666.0681648,1.5C
1960,Historical,1967,India,-308581976.84881425,1.5C
1960,Historical,1967,Global North undershoot,-242393994.7009156,1.5C
1960,Historical,1967,Sub-Sah. Africa,-219500118.3602532,1.5C
1960,Historical,1968,Rest of global South,-571578640.3132567,1.5C
1960,Historical,1968,China,-339084666.0681648,1.5C
1960,Historical,1968,India,-308385976.84881425,1.5C
1960,Historical,1968,Global North undershoot,-232008451.7009156,1.5C
1960,Historical,1968,Sub-Sah. Africa,-219288740.6002532,1.5C
1960,Historical,1969,Rest of global South,-569608366.2132567,1.5C
1960,Historical,1969,China,-338459666.0681648,1.5C
1960,Historical,1969,India,-308186976.84881425,1.5C
1960,Historical,1969,Global North undershoot,-221005620.7009156,1.5C
1960,Historical,1969,Sub-Sah. Africa,-219064122.20025322,1.5C
1960,Historical,1970,Rest of global South,-567276237.6812333,1.5C
1960,Historical,1970,China,-336854368.6661648,1.5C
1960,Historical,1970,India,-307906371.43041426,1.5C
1960,Historical,1970,Sub-Sah. Africa,-218798987.02422592,1.5C
1960,Historical,1970,Global North undershoot,-209151287.9367224,1.5C
1960,Historical,1971,Rest of global South,-564847992.2649815,1.5C
1960,Historical,1971,China,-335152786.12316483,1.5C
1960,Historical,1971,India,-307624530.7772142,1.5C
1960,Historical,1971,Sub-Sah. Africa,-218512764.67398742,1.5C
1960,Historical,1971,Global North undershoot,-197348254.3944171,1.5C
1960,Historical,1972,Rest of global South,-562378668.513196,1.5C
1960,Historical,1972,China,-333397440.2091648,1.5C
1960,Historical,1972,India,-307336047.36861426,1.5C
1960,Historical,1972,Sub-Sah. Africa,-218215444.4331843,1.5C
1960,Historical,1972,Global North undershoot,-185028148.1089014,1.5C
1960,Historical,1973,Rest of global South,-559772338.2377629,1.5C
1960,Historical,1973,China,-331568546.7821648,1.5C
1960,Historical,1973,India,-307027151.69721425,1.5C
1960,Historical,1973,Sub-Sah. Africa,-217890508.5444351,1.5C
1960,Historical,1973,Global North undershoot,-172141706.1560133,1.5C
1960,Historical,1974,Rest of global South,-557027229.3368998,1.5C
1960,Historical,1974,China,-329770043.64116484,1.5C
1960,Historical,1974,India,-306703745.29721427,1.5C
1960,Historical,1974,Sub-Sah. Africa,-217545236.4995738,1.5C
1960,Historical,1974,Global North undershoot,-159422085.8217409,1.5C
1960,Historical,1975,Rest of global South,-554164953.1667544,1.5C
1960,Historical,1975,China,-327827367.67416483,1.5C
1960,Historical,1975,India,-306368755.93281424,1.5C
1960,Historical,1975,Sub-Sah. Africa,-217214234.14934212,1.5C
1960,Historical,1975,Global North undershoot,-147022473.8339101,1.5C
1960,Historical,1976,Rest of global South,-551047521.5716754,1.5C
1960,Historical,1976,China,-325815585.86316484,1.5C
1960,Historical,1976,India,-306007638.1848143,1.5C
1960,Historical,1976,Sub-Sah. Africa,-216872068.59911892,1.5C
1960,Historical,1976,Global North undershoot,-133908802.35900763,1.5C
1960,Historical,1977,Rest of global South,-547832810.7940937,1.5C
1960,Historical,1977,China,-323710080.4211648,1.5C
1960,Historical,1977,India,-305623137.81691426,1.5C
1960,Historical,1977,Sub-Sah. Africa,-216536347.7631261,1.5C
1960,Historical,1977,Global North undershoot,-120776329.95919822,1.5C
1960,Historical,1978,Rest of global South,-544462628.6726698,1.5C
1960,Historical,1978,China,-321556765.8791648,1.5C
1960,Historical,1978,India,-305225093.16811424,1.5C
1960,Historical,1978,Sub-Sah. Africa,-216189705.90774852,1.5C
1960,Historical,1978,Global North undershoot,-107273234.30655682,1.5C
1960,Historical,1979,Rest of global South,-540965633.2723322,1.5C
1960,Historical,1979,China,-319521645.6101648,1.5C
1960,Historical,1979,India,-304811216.1532143,1.5C
1960,Historical,1979,Sub-Sah. Africa,-215812214.1089152,1.5C
1960,Historical,1979,Global North undershoot,-93446386.23420542,1.5C
1960,Historical,1980,Rest of global South,-537374316.5691274,1.5C
1960,Historical,1980,China,-317662433.2321648,1.5C
1960,Historical,1980,India,-304383158.00581425,1.5C
1960,Historical,1980,Sub-Sah. Africa,-215413731.9411701,1.5C
1960,Historical,1980,Global North undershoot,-84040370.42994606,1.5C
1960,Historical,1981,Rest of global South,-533771247.8901931,1.5C
1960,Historical,1981,China,-315953522.8931648,1.5C
1960,Historical,1981,India,-303911120.67271423,1.5C
1960,Historical,1981,Sub-Sah. Africa,-214990942.4650592,1.5C
1960,Historical,1981,Global North undershoot,-75669990.41092686,1.5C
1960,Historical,1982,Rest of global South,-530249345.61575305,1.5C
1960,Historical,1982,China,-314261669.6721648,1.5C
1960,Historical,1982,India,-303427896.1615142,1.5C
1960,Historical,1982,Sub-Sah. Africa,-214569983.34825012,1.5C
1960,Historical,1982,Global North undershoot,-68151886.86341877,1.5C
1960,Historical,1983,Rest of global South,-527210786.02116024,1.5C
1960,Historical,1983,China,-312541472.4491648,1.5C
1960,Historical,1983,India,-302924368.87691426,1.5C
1960,Historical,1983,Sub-Sah. Africa,-214153157.2824556,1.5C
1960,Historical,1983,Global North undershoot,-61105987.517855436,1.5C
1960,Historical,1984,Rest of global South,-524252686.8568694,1.5C
1960,Historical,1984,China,-310727314.52516484,1.5C
1960,Historical,1984,India,-302411568.18171424,1.5C
1960,Historical,1984,Sub-Sah. Africa,-213717640.2985995,1.5C
1960,Historical,1984,Global North undershoot,-56003267.882848606,1.5C
1960,Historical,1985,Rest of global South,-521245784.73938864,1.5C
1960,Historical,1985,China,-308819374.6761648,1.5C
1960,Historical,1985,India,-301870657.00891423,1.5C
1960,Historical,1985,Sub-Sah. Africa,-213289740.6334081,1.5C
1960,Historical,1985,Global North undershoot,-51289775.29011447,1.5C
1960,Historical,1986,Rest of global South,-518200369.7131669,1.5C
1960,Historical,1986,China,-306867121.91016483,1.5C
1960,Historical,1986,India,-301319057.1062142,1.5C
1960,Historical,1986,Sub-Sah. Africa,-212867801.3050652,1.5C
1960,Historical,1986,Global North undershoot,-46635097.20959101,1.5C
1960,Historical,1987,Rest of global South,-515032937.7304692,1.5C
1960,Historical,1987,China,-304887998.1571648,1.5C
1960,Historical,1987,India,-300753149.22131425,1.5C
1960,Historical,1987,Sub-Sah. Africa,-212446250.6513735,1.5C
1960,Historical,1987,Global North undershoot,-42513178.658571884,1.5C
1960,Historical,1988,Rest of global South,-511684284.60951394,1.5C
1960,Historical,1988,China,-302789251.8701648,1.5C
1960,Historical,1988,India,-300156481.70561427,1.5C
1960,Historical,1988,Sub-Sah. Africa,-212005355.28282082,1.5C
1960,Historical,1988,Global North undershoot,-38491740.785774104,1.5C
1960,Historical,1989,Rest of global South,-508240593.33817446,1.5C
1960,Historical,1989,China,-300649170.8751648,1.5C
1960,Historical,1989,India,-299534095.3677142,1.5C
1960,Historical,1989,Sub-Sah. Africa,-211574185.0064074,1.5C
1960,Historical,1989,Global North undershoot,-34670648.57514799,1.5C
1960,Historical,1990,Rest of global South,-504768505.93244976,1.5C
1960,Historical,1990,India,-298889687.36751425,1.5C
1960,Historical,1990,China,-298612803.33616483,1.5C
1960,Historical,1990,Sub-Sah. Africa,-211163675.7090871,1.5C
1960,Historical,1990,Global North undershoot,-30950812.240785345,1.5C
1960,Historical,1991,Rest of global South,-501182737.45164657,1.5C
1960,Historical,1991,India,-298220660.97531426,1.5C
1960,Historical,1991,China,-296372607.71916485,1.5C
1960,Historical,1991,Sub-Sah. Africa,-210745036.2631751,1.5C
1960,Historical,1991,Global North undershoot,-27321995.50299488,1.5C
1960,Historical,1992,Rest of global South,-497614464.1945125,1.5C
1960,Historical,1992,India,-297517141.64261425,1.5C
1960,Historical,1992,China,-294038495.27016485,1.5C
1960,Historical,1992,Sub-Sah. Africa,-210364690.9724621,1.5C
1960,Historical,1992,Global North undershoot,-23839626.106830776,1.5C
1960,Historical,1993,Rest of global South,-494210570.33386564,1.5C
1960,Historical,1993,India,-296812257.70011425,1.5C
1960,Historical,1993,China,-291603079.91016483,1.5C
1960,Historical,1993,Sub-Sah. Africa,-210002289.67626113,1.5C
1960,Historical,1993,Global North undershoot,-20859183.47509611,1.5C
1960,Historical,1994,Rest of global South,-490473016.22809434,1.5C
1960,Historical,1994,India,-296050681.22771424,1.5C
1960,Historical,1994,China,-289146974.17316484,1.5C
1960,Historical,1994,Sub-Sah. Africa,-209608600.94537875,1.5C
1960,Historical,1994,Global North undershoot,-17634489.20127647,1.5C
1960,Historical,1995,Rest of global South,-486571708.66606426,1.5C
1960,Historical,1995,India,-295241039.4435142,1.5C
1960,Historical,1995,China,-286475101.58016485,1.5C
1960,Historical,1995,Sub-Sah. Africa,-209149439.92783284,1.5C
1960,Historical,1995,Global North undershoot,-14345354.425331881,1.5C
1960,Historical,1996,Rest of global South,-482446072.0406874,1.5C
1960,Historical,1996,India,-294378832.13841426,1.5C
1960,Historical,1996,China,-283599125.5751648,1.5C
1960,Historical,1996,Sub-Sah. Africa,-208689454.11908028,1.5C
1960,Historical,1996,Global North undershoot,-12278157.976944532,1.5C
1960,Historical,1997,Rest of global South,-478338478.9711352,1.5C
1960,Historical,1997,India,-293491590.43131423,1.5C
1960,Historical,1997,China,-280782797.0961648,1.5C
1960,Historical,1997,Sub-Sah. Africa,-208206470.5282566,1.5C
1960,Historical,1997,Global North undershoot,-10876643.659744931,1.5C
1960,Historical,1998,Rest of global South,-474359771.17547613,1.5C
1960,Historical,1998,India,-292589315.13261425,1.5C
1960,Historical,1998,China,-278046328.1491648,1.5C
1960,Historical,1998,Sub-Sah. Africa,-207740829.66499126,1.5C
1960,Historical,1998,Global North undershoot,-9430206.407545233,1.5C
1960,Historical,1999,Rest of global South,-470251833.9963034,1.5C
1960,Historical,1999,India,-291629958.32701427,1.5C
1960,Historical,1999,China,-275290455.1151648,1.5C
1960,Historical,1999,Sub-Sah. Africa,-207274838.20149437,1.5C
1960,Historical,1999,Global North undershoot,-7963867.539163021,1.5C
1960,Historical,2000,Rest of global South,-465958831.1583637,1.5C
1960,Historical,2000,India,-290661838.94121426,1.5C
1960,Historical,2000,China,-272528523.5291648,1.5C
1960,Historical,2000,Sub-Sah. Africa,-206791746.65678108,1.5C
1960,Historical,2000,Global North undershoot,-6738687.266137164,1.5C
1960,Historical,2001,Rest of global South,-461619154.8496382,1.5C
1960,Historical,2001,India,-289694154.9449142,1.5C
1960,Historical,2001,China,-269598434.22516483,1.5C
1960,Historical,2001,Sub-Sah. Africa,-206297694.35211205,1.5C
1960,Historical,2001,Global North undershoot,-5973150.080595299,1.5C
1960,Historical,2002,Rest of global South,-457276135.47710955,1.5C
1960,Historical,2002,India,-288729661.3985143,1.5C
1960,Historical,2002,China,-266384264.27616483,1.5C
1960,Historical,2002,Sub-Sah. Africa,-205788841.23371035,1.5C
1960,Historical,2002,Global North undershoot,-5187132.446978299,1.5C
1960,Historical,2003,Rest of global South,-452773431.94545454,1.5C
1960,Historical,2003,India,-287722787.61251426,1.5C
1960,Historical,2003,China,-262667726.2681648,1.5C
1960,Historical,2003,Sub-Sah. Africa,-205236182.50521144,1.5C
1960,Historical,2003,Global North undershoot,-4365241.704238998,1.5C
1960,Historical,2004,Rest of global South,-448091531.6615886,1.5C
1960,Historical,2004,India,-286669850.3425143,1.5C
1960,Historical,2004,China,-258521294.14716482,1.5C
1960,Historical,2004,Sub-Sah. Africa,-204650237.61972976,1.5C
1960,Historical,2004,Global North undershoot,-3544816.4909728984,1.5C
1960,Historical,2005,Rest of global South,-443241902.05998856,1.5C
1960,Historical,2005,India,-285565123.53551424,1.5C
1960,Historical,2005,China,-253991350.1851648,1.5C
1960,Historical,2005,Sub-Sah. Africa,-204056242.72615573,1.5C
1960,Historical,2005,Global North undershoot,-2853971.372266974,1.5C
1960,Historical,2006,Rest of global South,-438101279.3552994,1.5C
1960,Historical,2006,India,-284412736.5315142,1.5C
1960,Historical,2006,China,-249048822.78016484,1.5C
1960,Historical,2006,Sub-Sah. Africa,-203445595.90994495,1.5C
1960,Historical,2006,Global North undershoot,-2173205.3376409756,1.5C
1960,Historical,2007,Rest of global South,-432760493.99606496,1.5C
1960,Historical,2007,India,-283181738.77851427,1.5C
1960,Historical,2007,China,-243717264.6991648,1.5C
1960,Historical,2007,Sub-Sah. Africa,-202799150.58977863,1.5C
1960,Historical,2007,Global North undershoot,-1471215.2971169741,1.5C
1960,Historical,2008,Rest of global South,-427096558.6531106,1.5C
1960,Historical,2008,India,-281847850.16951424,1.5C
1960,Historical,2008,China,-237823804.81816483,1.5C
1960,Historical,2008,Sub-Sah. Africa,-202154411.06004444,1.5C
1960,Historical,2008,Global North undershoot,-864535.2766907712,1.5C
1960,Historical,2009,Rest of global South,-421391016.89730376,1.5C
1960,Historical,2009,India,-280347459.47351426,1.5C
1960,Historical,2009,China,-231081563.96016484,1.5C
1960,Historical,2009,Sub-Sah. Africa,-201525881.27316853,1.5C
1960,Historical,2009,Global North undershoot,-685386.2601707712,1.5C
1960,Historical,2010,Rest of global South,-415715276.98693913,1.5C
1960,Historical,2010,India,-278853285.50651425,1.5C
1960,Historical,2010,China,-223752814.76916483,1.5C
1960,Historical,2010,Sub-Sah. Africa,-200853048.17456493,1.5C
1960,Historical,2010,Global North undershoot,-508558.3867098457,1.5C
1960,Historical,2011,Rest of global South,-410261838.18227285,1.5C
1960,Historical,2011,India,-277267935.7125142,1.5C
1960,Historical,2011,China,-215671995.8751648,1.5C
1960,Historical,2011,Sub-Sah. Africa,-200149582.87584487,1.5C
1960,Historical,2011,Global North undershoot,-408764.23522584565,1.5C
1960,Historical,2012,Rest of global South,-404827623.8261161,1.5C
1960,Historical,2012,India,-275565164.08151424,1.5C
1960,Historical,2012,China,-207272777.2011648,1.5C
1960,Historical,2012,Sub-Sah. Africa,-199440109.86219263,1.5C
1960,Historical,2012,Global North undershoot,-314168.73433088954,1.5C
1960,Historical,2013,Rest of global South,-399336340.7694118,1.5C
1960,Historical,2013,India,-273865517.18751425,1.5C
1960,Historical,2013,Sub-Sah. Africa,-199065571.43511197,1.5C
1960,Historical,2013,China,-198634440.62816483,1.5C
1960,Historical,2013,Global North undershoot,-226033.2781508898,1.5C
1960,Historical,2014,Rest of global South,-393784628.86141807,1.5C
1960,Historical,2014,India,-272011046.09551424,1.5C
1960,Historical,2014,Sub-Sah. Africa,-198691364.0718854,1.5C
1960,Historical,2014,China,-189957096.70316482,1.5C
1960,Historical,2014,Global North undershoot,-139570.9956208896,1.5C
1960,Historical,2015,Rest of global South,-388082247.4999074,1.5C
1960,Historical,2015,India,-270096380.2225143,1.5C
1960,Historical,2015,Sub-Sah. Africa,-198300182.37516996,1.5C
1960,Historical,2015,China,-181242169.48216483,1.5C
1960,Historical,2015,Global North undershoot,-49668.5436108897,1.5C
1960,Historical,2016,Rest of global South,-382379569.0764408,1.5C
1960,Historical,2016,India,-268164105.72451425,1.5C
1960,Historical,2016,Sub-Sah. Africa,-197884914.14544523,1.5C
1960,Historical,2016,China,-172327324.6041648,1.5C
1960,Historical,2016,Global North undershoot,-21774.05118699721,1.5C
1960,Historical,2017,Rest of global South,-376629702.6796335,1.5C
1960,Historical,2017,India,-266189655.25351426,1.5C
1960,Historical,2017,Sub-Sah. Africa,-197469284.86585832,1.5C
1960,Historical,2017,China,-163221468.40916482,1.5C
1960,Historical,2017,Global North undershoot,-4725.400586997159,1.5C
1960,Historical,2018,Rest of global South,-370795647.09767175,1.5C
1960,Historical,2018,India,-264117642.78251424,1.5C
1960,Historical,2018,Sub-Sah. Africa,-196990448.5975285,1.5C
1960,Historical,2018,China,-153654463.69716483,1.5C
1960,Historical,2019,Rest of global South,-364994607.30387115,1.5C
1960,Historical,2019,India,-261974794.42151424,1.5C
1960,Historical,2019,Sub-Sah. Africa,-196507885.21590668,1.5C
1960,Historical,2019,China,-143466300.07716483,1.5C
1960,NetZero,2020,Rest of global South,-359076479.75279605,1.5C
1960,NetZero,2020,India,-259767136.27791896,1.5C
1960,NetZero,2020,Sub-Sah. Africa,-196016003.31450558,1.5C
1960,NetZero,2020,China,-132778953.44925055,1.5C
1960,NetZero,2021,Rest of global South,-353775730.6486453,1.5C
1960,NetZero,2021,India,-257734802.9758526,1.5C
1960,NetZero,2021,Sub-Sah. Africa,-195542925.81787097,1.5C
1960,NetZero,2021,China,-123489577.64749289,1.5C
1960,NetZero,2022,Rest of global South,-348992536.32260567,1.5C
1960,NetZero,2022,India,-255864285.83502966,1.5C
1960,NetZero,2022,Sub-Sah. Africa,-195087757.55327252,1.5C
1960,NetZero,2022,China,-115418951.52065429,1.5C
1960,NetZero,2023,Rest of global South,-344681813.0944257,1.5C
1960,NetZero,2023,India,-254143093.97853303,1.5C
1960,NetZero,2023,Sub-Sah. Africa,-194649640.10253474,1.5C
1960,NetZero,2023,China,-108410129.06366667,1.5C
1960,NetZero,2024,Rest of global South,-340811200.5582331,1.5C
1960,NetZero,2024,India,-252559686.79514033,1.5C
1960,NetZero,2024,Sub-Sah. Africa,-194227744.2070243,1.5C
1960,NetZero,2024,China,-102325665.85808825,1.5C
1960,NetZero,2025,Rest of global South,-337399425.55530214,1.5C
1960,NetZero,2025,India,-251103398.12569708,1.5C
1960,NetZero,2025,Sub-Sah. Africa,-193821276.04094896,1.5C
1960,NetZero,2025,China,-97045393.10529038,1.5C
1960,NetZero,2026,Rest of global South,-334484314.8188943,1.5C
1960,NetZero,2026,India,-249764360.78557405,1.5C
1960,NetZero,2026,Sub-Sah. Africa,-193429487.80693474,1.5C
1960,NetZero,2026,China,-92464507.85258904,1.5C
1960,NetZero,2027,Rest of global South,-331970629.2175567,1.5C
1960,NetZero,2027,India,-248533446.20028442,1.5C
1960,NetZero,2027,Sub-Sah. Africa,-193051681.115318,1.5C
1960,NetZero,2027,China,-88491683.84735927,1.5C
1960,NetZero,2028,Rest of global South,-329690021.8836951,1.5C
1960,NetZero,2028,India,-247402217.30224177,1.5C
1960,NetZero,2028,Sub-Sah. Africa,-192687200.77250022,1.5C
1960,NetZero,2028,China,-85047272.29380801,1.5C
1960,NetZero,2029,Rest of global South,-327620585.06479037,1.5C
1960,NetZero,2029,India,-246362877.9916504,1.5C
1960,NetZero,2029,Sub-Sah. Africa,-192335433.3022759,1.5C
1960,NetZero,2029,China,-82061842.80751443,1.5C
1960,NetZero,2030,Rest of global South,-325742532.79986465,1.5C
1960,NetZero,2030,India,-245408225.1990912,1.5C
1960,NetZero,2030,Sub-Sah. Africa,-191995802.927234,1.5C
1960,NetZero,2030,China,-79474923.38695887,1.5C
1960,NetZero,2031,Rest of global South,-324038620.5180137,1.5C
1960,NetZero,2031,India,-244531599.39686385,1.5C
1960,NetZero,2031,Sub-Sah. Africa,-191667766.2040239,1.5C
1960,NetZero,2031,China,-77233887.58301714,1.5C
1960,NetZero,2032,Rest of global South,-322491716.55154353,1.5C
1960,NetZero,2032,India,-243726848.69706848,1.5C
1960,NetZero,2032,Sub-Sah. Africa,-191350809.25042644,1.5C
1960,NetZero,2032,China,-75292972.19859326,1.5C
1960,NetZero,2033,Rest of global South,-321087118.0916432,1.5C
1960,NetZero,2033,India,-242988298.84626096,1.5C
1960,NetZero,2033,Sub-Sah. Africa,-191044447.60064396,1.5C
1960,NetZero,2033,China,-73612401.31856447,1.5C
1960,NetZero,2034,Rest of global South,-319811519.1982959,1.5C
1960,NetZero,2034,India,-242310718.01382327,1.5C
1960,NetZero,2034,Sub-Sah. Africa,-190748224.40250185,1.5C
1960,NetZero,2034,China,-72157618.1664728,1.5C
1960,NetZero,2035,Rest of global South,-318652873.1863628,1.5C
1960,NetZero,2035,India,-241689277.5904621,1.5C
1960,NetZero,2035,Sub-Sah. Africa,-190461707.86446762,1.5C
1960,NetZero,2035,China,-70898604.06388277,1.5C
1960,NetZero,2036,Rest of global South,-317600269.2119063,1.5C
1960,NetZero,2036,India,-241119515.19671533,1.5C
1960,NetZero,2036,Sub-Sah. Africa,-190184488.55707806,1.5C
1960,NetZero,2036,China,-69809284.0399437,1.5C
1960,NetZero,2037,Rest of global South,-316643823.84883034,1.5C
1960,NetZero,2037,India,-240597303.98883814,1.5C
1960,NetZero,2037,Sub-Sah. Africa,-189916177.51411298,1.5C
1960,NetZero,2037,China,-68867011.97348237,1.5C
1960,NetZero,2038,Rest of global South,-315774585.46204865,1.5C
1960,NetZero,2038,India,-240118829.1281792,1.5C
1960,NetZero,2038,Sub-Sah. Africa,-189656405.19009888,1.5C
1960,NetZero,2038,China,-68052126.93874794,1.5C
1960,NetZero,2039,Rest of global South,-314984446.10843986,1.5C
1960,NetZero,2039,India,-239680564.45530722,1.5C
1960,NetZero,2039,Sub-Sah. Africa,-189404820.03157392,1.5C
1960,NetZero,2039,China,-67347564.75130957,1.5C
1960,NetZero,2040,Rest of global South,-314266062.41595113,1.5C
1960,NetZero,2040,India,-239279252.47933257,1.5C
1960,NetZero,2040,Sub-Sah. Africa,-189161087.23145336,1.5C
1960,NetZero,2040,China,-66738521.313738406,1.5C
1960,NetZero,2041,Rest of global South,-313612782.592573,1.5C
1960,NetZero,2041,India,-238911887.78136194,1.5C
1960,NetZero,2041,Sub-Sah. Africa,-188924887.42256418,1.5C
1960,NetZero,2041,China,-66212157.93462598,1.5C
1960,NetZero,2042,Rest of global South,-313018581.55070436,1.5C
1960,NetZero,2042,India,-238575697.62071437,1.5C
1960,NetZero,2042,Sub-Sah. Africa,-188695915.8495516,1.5C
1960,NetZero,2042,China,-65757345.6218251,1.5C
1960,NetZero,2043,Rest of global South,-312478002.3892281,1.5C
1960,NetZero,2043,India,-238268122.02890414,1.5C
1960,NetZero,2043,Sub-Sah. Africa,-188473881.97851607,1.5C
1960,NetZero,2043,China,-65364441.29164863,1.5C
1960,NetZero,2044,Rest of global South,-311986102.6791894,1.5C
1960,NetZero,2044,India,-237986798.14689982,1.5C
1960,NetZero,2044,Sub-Sah. Africa,-188258508.6645599,1.5C
1960,NetZero,2044,China,-65025091.76492536,1.5C
1960,NetZero,2045,Rest of global South,-311538404.8022331,1.5C
1960,NetZero,2045,India,-237729547.6591606,1.5C
1960,NetZero,2045,Sub-Sah. Africa,-188049531.0065602,1.5C
1960,NetZero,2045,China,-64732061.58814943,1.5C
1960,NetZero,2046,Rest of global South,-311130850.4527531,1.5C
1960,NetZero,2046,India,-237494365.6792637,1.5C
1960,NetZero,2046,Sub-Sah. Africa,-187846695.4027228,1.5C
1960,NetZero,2046,China,-64479083.164816916,1.5C
1960,NetZero,2047,Rest of global South,-310759760.68939495,1.5C
1960,NetZero,2047,India,-237279408.55338588,1.5C
1960,NetZero,2047,Sub-Sah. Africa,-187649758.4932636,1.5C
1960,NetZero,2047,China,-64260728.09454781,1.5C
1960,NetZero,2048,Rest of global South,-310421800.78582805,1.5C
1960,NetZero,2048,India,-237082980.7964067,1.5C
1960,NetZero,2048,Sub-Sah. Africa,-187458486.47265044,1.5C
1960,NetZero,2048,China,-64072296.62117666,1.5C
1960,NetZero,2049,Rest of global South,-310113947.4995351,1.5C
1960,NetZero,2049,India,-236903523.9692908,1.5C
1960,NetZero,2049,Sub-Sah. Africa,-187272654.49611384,1.5C
1960,NetZero,2049,China,-63909720.775414884,1.5C
1960,NetZero,2050,Rest of global South,-309833459.1217351,1.5C
1960,NetZero,2050,India,-236739606.3656908,1.5C
1960,NetZero,2050,Sub-Sah. Africa,-187092046.5669138,1.5C
1960,NetZero,2050,China,-63769480.258714855,1.5C
1992,BAU,2020,Rest of global South,-258453722.16736472,1.5C
1992,BAU,2020,India,-181011194.93600965,1.5C
1992,BAU,2020,Sub-Sah. Africa,-152969674.05781862,1.5C
1992,BAU,2020,China,-62096714.369333684,1.5C
1992,BAU,2020,Global North undershoot,-383391.4663213608,1.5C
1992,BAU,2021,Rest of global South,-252397888.80743447,1.5C
1992,BAU,2021,India,-178735850.12915665,1.5C
1992,BAU,2021,Sub-Sah. Africa,-152468230.91744798,1.5C
1992,BAU,2021,China,-50910156.38698992,1.5C
1992,BAU,2021,Global North undershoot,-242472.90740012797,1.5C
1992,BAU,2022,Rest of global South,-246426847.04050833,1.5C
1992,BAU,2022,India,-176392818.659046,1.5C
1992,BAU,2022,Sub-Sah. Africa,-151955782.48532423,1.5C
1992,BAU,2022,China,-39224387.050216645,1.5C
1992,BAU,2022,Global North undershoot,-155205.76644109422,1.5C
1992,BAU,2023,Rest of global South,-240857986.52912214,1.5C
1992,BAU,2023,India,-173982100.52567762,1.5C
